Season,Position,Position Group,Conference,Height (inches),Weight(lbs),Hand (inches),Wingspan (inches),40-Yard Dash (seconds),Vertical (inches),Bench (reps),Broad Jump (inches),3-Cone (seconds),Shuttle (seconds),Combine Participation,FPI,Efficiencies Overall,CFP Appearance,National Award,Actual Draft Tier,Actual Target,Predicted Probability,Cumulative Actual Captured,Percent of Players Reviewed,Percent of Actual Tier Captured
2023,CB,Secondary,ACC,72.0,198,9.625,77.625,4.45,38.5,12,125.0,7.09,4.41,1,-0.466,39.09,0,0,Rounds 2-3,0,0.27365566225147275,32,53.30578512396694,55.172413793103445
2024,IOL,OL,Big Ten,76.125,309,10.625,84.75,5.15,29.5,28,109.0,7.7,4.61,0,27.625,94.395,0,0,Rounds 6-7,1,0.2735021154322058,33,53.71900826446281,56.896551724137936
2025,WR,Skill,SEC,74.5,209,10.0,78.5,4.33,42.99,14,123.6,6.65,4.03,0,20.786,83.706,0,0,Undrafted,0,0.2730835500120756,33,54.132231404958674,56.896551724137936
2025,CB,Secondary,Big 12,74.875,195,9.0,80.0,4.3,36.5,11,131.0,6.71,4.04,1,10.15,66.812,0,0,Rounds 2-3,0,0.2718817273451676,33,54.54545454545454,56.896551724137936
2024,TE,Skill,Big 12,75.875,245,10.125,78.25,4.69,35.0,28,121.0,7.04,4.32,1,23.196,86.583,1,0,Rounds 4-5,0,0.2717313526959513,33,54.958677685950406,56.896551724137936
2025,CB,Secondary,MAC,73.25,190,9.0,75.5,4.43,26.41,16,124.0,6.65,4.03,1,-10.952,37.661,0,0,Rounds 6-7,1,0.2713164661255496,34,55.371900826446286,58.620689655172406
2023,OT,OL,ACC,76.0,309,10.0,82.75,5.15,29.5,20,108.0,7.6,4.69,0,6.195,60.099,0,0,Rounds 6-7,1,0.2707420847811627,35,55.78512396694215,60.3448275862069
2025,WR,Skill,SEC,75.0,200,9.5,78.375,4.56,31.0,17,117.0,6.84,4.03,1,12.197,68.028,0,0,Undrafted,0,0.2705749207820448,35,56.19834710743802,60.3448275862069
2025,IOL,OL,Big Ten,77.75,309,10.0,77.125,5.45,28.5,33,110.0,7.78,4.63,1,11.144,70.238,0,0,Rounds 6-7,1,0.2700807600947529,36,56.611570247933884,62.06896551724138
2024,C,OL,Big Ten,76.0,307,9.75,79.0,5.17,31.5,27,107.0,7.41,4.29,0,-3.512,38.745,0,0,Rounds 6-7,1,0.2698948626236245,37,57.02479338842975,63.793103448275865
2024,S,Secondary,Big Ten,73.5,199,8.75,78.0,4.55,32.5,13,121.0,7.03,5.07,1,27.485,89.569,1,0,Undrafted,0,0.2698301988499342,37,57.438016528925615,63.793103448275865
2023,IOL,OL,NSIC,76.0,304,9.75,78.75,5.2,29.0,20,109.0,7.77,4.75,0,14.599,74.563,0,0,Undrafted,0,0.2680251509216346,37,57.85123966942148,63.793103448275865
2024,EDGE,DL,Pac-12,75.875,264,9.75,78.75,4.69,33.5,21,114.0,7.07,4.48,1,3.221,62.169,0,0,Rounds 4-5,0,0.2679272177308236,37,58.26446280991735,63.793103448275865
2024,CB,Secondary,SEC,71.5,186,8.875,73.75,4.52,37.0,15,126.0,6.62,4.12,1,24.777,87.417,1,0,Rounds 2-3,0,0.2669851614552846,37,58.67768595041323,63.793103448275865
2023,WR,Skill,Big Ten,70.0,204,10.125,72.0,4.52,35.5,16,123.0,6.94,4.29,1,19.477,82.964,0,0,Rounds 6-7,1,0.2663910473751323,38,59.09090909090909,65.51724137931035
2024,WR,Skill,OVC-Big South,72.75,202,10.125,76.125,4.44,39.5,19,132.0,6.85,4.12,1,10.257,67.367,0,0,Rounds 6-7,1,0.26633171691903934,39,59.50413223140496,67.24137931034483
2023,CB,Secondary,Pac-12,72.0,191,9.75,76.625,4.52,36.0,15,131.0,6.51,4.27,1,-3.917,38.149,0,0,Rounds 4-5,0,0.26596706154200944,39,59.917355371900825,67.24137931034483
2023,LS,Special Teams,AAC,76.0,240,9.625,78.375,5.06,30.0,12,114.0,7.27,4.46,1,6.904,61.732,0,0,Undrafted,0,0.2648425215320671,39,60.33057851239669,67.24137931034483
2023,EDGE,DL,Pac-12,76.0,260,9.0,80.125,4.49,32.0,28,110.0,7.37,4.44,1,14.225,78.17,0,0,Rounds 2-3,0,0.26415511719680806,39,60.74380165289256,67.24137931034483
2024,TE,Skill,Pac-12,75.125,231,9.25,78.5,4.47,35.0,28,121.0,6.99,4.39,1,17.544,82.666,0,0,Rounds 6-7,1,0.26326930577460383,40,61.15702479338842,68.96551724137932
2023,WR,Skill,SEC,73.75,220,10.375,75.75,4.46,39.5,22,129.0,6.96,4.29,1,12.342,68.271,0,0,Rounds 2-3,0,0.2631280237648542,40,61.57024793388429,68.96551724137932
2023,WR,Skill,Big 12,73.875,203,9.375,74.875,4.53,36.0,17,116.0,6.91,4.35,1,6.28,57.494,0,0,Rounds 6-7,1,0.2623628614290232,41,61.98347107438017,70.6896551724138
2023,WR,Skill,Conference USA,74.0,201,9.5,77.875,4.57,35.0,17,125.0,6.89,4.32,1,-17.759,17.839,0,0,Rounds 6-7,1,0.2612928668368091,42,62.396694214876035,72.41379310344827
2025,IOL,OL,ACC,77.25,321,9.0,80.875,5.45,24.5,11,113.3,6.77,4.03,0,14.768,79.193,0,0,Undrafted,0,0.2612717252119514,42,62.8099173553719,72.41379310344827
2025,EDGE,DL,SEC,77.875,274,9.125,82.75,5.45,24.5,30,138.0,8.19,4.97,0,20.608,84.235,1,0,Undrafted,0,0.26095616086206885,42,63.22314049586777,72.41379310344827
2023,RB,Skill,SEC,72.0,217,8.625,73.625,4.55,34.5,20,122.0,6.92,4.4,0,5.824,59.284,0,0,Rounds 6-7,1,0.2604951459664191,43,63.63636363636363,74.13793103448276
2023,WR,Skill,Mountain West,71.125,172,8.875,74.75,4.4,34.5,12,121.0,6.91,4.29,1,3.726,61.671,0,0,Undrafted,0,0.2603548004977069,43,64.0495867768595,74.13793103448276
2023,CB,Secondary,Big Ten,72.625,193,9.5,74.125,4.45,39.0,12,127.0,6.68,4.29,1,7.409,67.111,0,0,Rounds 2-3,0,0.26017800745172137,43,64.46280991735537,74.13793103448276
2024,S,Secondary,SEC,70.5,198,9.0,73.875,4.47,37.0,17,123.0,7.03,5.04,1,24.777,87.417,1,0,Rounds 2-3,0,0.26011066037434427,43,64.87603305785123,74.13793103448276
2024,DL,DL,ACC,74.375,302,10.25,79.125,4.99,32.0,27,109.0,7.95,4.75,1,8.778,68.7,0,0,Rounds 2-3,0,0.25926262682644674,43,65.28925619834712,74.13793103448276
2024,CB,Secondary,SEC,71.75,190,8.875,77.625,4.46,40.5,15,129.0,6.94,4.19,1,6.054,55.105,0,0,Rounds 6-7,1,0.259033680609984,44,65.70247933884298,75.86206896551724
2023,CB,Secondary,AAC,72.0,195,9.5,78.0,4.53,37.5,15,125.0,6.97,4.52,1,4.061,51.527,0,0,Rounds 6-7,1,0.2586733840420524,45,66.11570247933885,77.58620689655173
2023,CB,Secondary,Big Ten,71.375,203,10.125,75.75,4.65,32.5,18,119.0,7.03,4.21,1,19.477,82.964,0,0,Rounds 2-3,0,0.2583824584619684,45,66.52892561983471,77.58620689655173
2023,DL,DL,SEC,75.0,304,10.0,82.0,5.1,29.5,24,109.0,7.6,4.79,1,13.237,75.362,0,0,Rounds 4-5,0,0.2583008225421297,45,66.94214876033058,77.58620689655173
2024,C,OL,ACC,77.375,313,9.375,79.75,5.2,31.0,27,105.0,7.41,4.24,0,8.778,68.7,0,0,Round 1,0,0.25749983305853164,45,67.35537190082644,77.58620689655173
2023,EDGE,DL,Big 12,74.5,269,9.25,82.0,4.68,33.0,20,117.0,7.43,4.52,1,6.28,57.494,0,0,Undrafted,0,0.25265262457339277,45,67.76859504132231,77.58620689655173
2023,EDGE,DL,Big Ten,76.75,250,10.75,83.375,4.74,33.5,21,118.0,7.18,4.38,1,-0.651,40.694,0,0,Rounds 6-7,1,0.25252792177004135,46,68.18181818181817,79.3103448275862
2024,RB,Skill,FBS Independent,71.375,221,10.25,76.5,4.71,38.0,23,125.0,7.0,4.25,1,20.776,83.947,1,0,Rounds 4-5,0,0.2524462802988683,46,68.59504132231406,79.3103448275862
2024,S,Secondary,SEC,71.625,179,9.875,76.625,4.45,39.5,13,133.0,7.22,5.94,1,8.916,67.536,0,0,Rounds 6-7,1,0.252254845628751,47,69.00826446280992,81.03448275862068
2024,OT,OL,MEAC,79.75,353,9.75,85.5,5.35,27.5,31,105.0,7.5,4.41,1,10.624,67.994,0,0,Undrafted,0,0.2518693900155896,47,69.42148760330579,81.03448275862068
2024,K,Special Teams,SEC,73.0,172,9.25,73.625,4.29,39.0,13,130.0,6.69,4.06,0,2.225,47.846,0,0,Rounds 6-7,1,0.2511680351150393,48,69.83471074380165,82.75862068965517
2024,CB,Secondary,Big Ten,71.125,185,8.875,75.625,4.39,34.5,13,120.0,6.94,4.35,1,27.625,94.395,0,0,Undrafted,0,0.251028441846603,48,70.24793388429752,82.75862068965517
2023,OT,OL,Big Ten,77.625,306,9.375,79.125,5.1,31.5,20,113.0,7.6,4.69,1,7.842,61.934,0,0,Rounds 6-7,1,0.2495870618821423,49,70.66115702479338,84.48275862068965
2025,DL,DL,Big Ten,77.125,288,10.0,79.0,4.83,33.5,28,119.0,7.58,4.5,1,6.154,64.984,0,0,Rounds 4-5,0,0.24669166145296284,49,71.07438016528926,84.48275862068965
2025,TE,Skill,SEC,75.0,274,9.625,78.25,4.91,34.0,26,119.0,7.34,4.45,1,23.933,85.057,1,0,Rounds 6-7,1,0.2455425704352041,50,71.48760330578511,86.20689655172413
2023,CB,Secondary,Pac-12,69.0,184,9.125,70.375,4.51,33.0,18,133.0,6.51,4.32,1,19.146,79.905,0,0,Rounds 4-5,0,0.24429151961129514,50,71.900826446281,86.20689655172413
2023,IOL,OL,Sun Belt,78.25,318,10.25,81.25,5.21,31.0,20,111.0,7.57,4.69,1,-10.538,30.819,0,0,Rounds 4-5,0,0.24352853948003256,50,72.31404958677686,86.20689655172413
2025,EDGE,DL,UAC,72.875,263,9.25,77.5,4.69,35.0,26,118.0,7.15,4.39,1,12.036,70.585,0,0,Rounds 4-5,0,0.2404806125042579,50,72.72727272727273,86.20689655172413
2025,TE,Skill,SEC,76.125,239,10.125,83.0,4.65,38.0,33,124.0,7.22,4.4,1,14.834,76.206,0,0,Undrafted,0,0.23992550678211455,50,73.14049586776859,86.20689655172413
2025,IOL,OL,Big 12,78.5,313,10.25,79.5,5.27,30.0,33,108.0,8.19,4.69,1,1.795,52.984,0,0,Rounds 2-3,0,0.238881162314405,50,73.55371900826447,86.20689655172413
2025,WR,Skill,Mountain West,74.5,203,8.625,76.5,4.57,34.0,16,123.0,7.41,4.47,1,-5.133,42.709,0,0,Undrafted,0,0.23867114424812283,50,73.96694214876032,86.20689655172413
2024,C,OL,Big 12,76.0,314,10.0,78.75,5.42,24.5,24,95.0,7.41,4.33,1,22.492,84.142,0,0,Undrafted,0,0.23642491406354635,50,74.3801652892562,86.20689655172413
2024,IOL,OL,Conference USA,75.25,322,10.25,81.125,5.5,24.0,26,96.0,8.26,4.97,1,3.816,67.732,0,0,Undrafted,0,0.23619318048958832,50,74.79338842975206,86.20689655172413
2024,CB,Secondary,SEC,70.75,190,8.75,75.0,4.48,42.0,15,135.0,6.95,3.94,1,7.33,63.962,0,0,Rounds 2-3,0,0.2326966663030704,50,75.20661157024794,86.20689655172413
2024,IOL,OL,SEC,77.25,304,9.5,77.875,5.31,29.0,26,110.0,7.57,4.47,1,2.225,47.846,0,0,Undrafted,0,0.22738617954130375,50,75.6198347107438,86.20689655172413
2024,P,Special Teams,Big 12,76.375,235,8.875,76.375,4.63,35.5,19,123.0,7.05,4.31,0,-1.805,52.478,0,0,Undrafted,0,0.2256000163595289,50,76.03305785123968,86.20689655172413
2023,TE,Skill,SEC,78.625,264,11.0,83.75,4.64,31.0,21,122.0,6.75,4.08,1,29.908,93.511,0,0,Rounds 2-3,0,0.22537782420751395,50,76.44628099173553,86.20689655172413
2025,LB,LB,Big Ten,72.625,218,9.534,79.875,4.38,35.0,11,127.0,7.24,4.03,1,18.73,83.71,1,0,Undrafted,0,0.22351545715058319,50,76.85950413223141,86.20689655172413
2024,S,Secondary,Pac-12,74.375,215,10.0,79.875,4.51,39.0,16,122.0,6.83,4.14,1,17.544,82.666,0,0,Rounds 6-7,1,0.22318653914228392,51,77.27272727272727,87.93103448275862
2024,WR,Skill,Big 12,73.25,205,9.0,77.625,4.34,39.5,19,136.0,6.84,4.11,1,23.196,86.583,1,0,Rounds 2-3,0,0.22277757613333338,51,77.68595041322314,87.93103448275862
2025,DL,DL,ACC,77.5,321,10.25,85.125,5.14,34.5,11,111.0,6.65,4.03,1,7.402,66.705,0,0,Rounds 6-7,1,0.22191580644518882,52,78.099173553719,89.65517241379311
2025,DL,DL,ACC,76.25,294,10.25,81.125,4.28,35.5,26,114.0,8.19,4.03,1,2.602,50.555,0,0,Undrafted,0,0.2190705699163401,52,78.51239669421489,89.65517241379311
2025,EDGE,DL,ACC,74.5,248,9.25,82.75,4.28,35.5,22,119.0,6.94,4.19,1,4.829,61.35,0,0,Rounds 2-3,0,0.21860075553917702,52,78.92561983471074,89.65517241379311
2024,EDGE,DL,SEC,77.125,285,10.625,84.375,4.95,35.0,21,111.0,7.44,4.84,1,15.277,78.168,0,0,Round 1,0,0.21852653154321677,52,79.33884297520662,89.65517241379311
2025,DL,DL,SEC,77.625,332,10.0,85.0,4.28,26.0,11,96.0,6.65,4.97,1,26.107,88.25,0,0,Rounds 2-3,0,0.21827520383429078,52,79.75206611570248,89.65517241379311
2024,LB,LB,Big Ten,73.375,241,10.25,77.75,4.58,35.0,18,124.0,7.45,4.74,1,25.618,85.731,1,0,Undrafted,0,0.215144320213434,52,80.16528925619835,89.65517241379311
2025,EDGE,DL,ACC,76.625,258,10.0,80.25,4.62,35.5,19,121.0,6.65,4.16,1,17.338,77.097,1,0,Rounds 6-7,1,0.21398656562749296,53,80.57851239669421,91.37931034482759
2024,DL,DL,Big Ten,74.75,290,10.0,81.125,4.97,31.0,27,111.0,7.65,4.61,0,27.485,89.569,1,0,Rounds 2-3,0,0.21371126901305493,53,80.99173553719008,91.37931034482759
2024,CB,Secondary,FBS Independent,75.0,202,9.375,78.875,4.5,39.5,11,130.0,7.12,4.24,1,20.776,83.947,1,0,Rounds 4-5,0,0.21258026241016592,53,81.40495867768594,91.37931034482759
2024,OT,OL,Big 12,77.75,306,10.125,80.625,4.95,36.5,29,117.0,7.76,4.75,1,9.736,69.854,0,0,Rounds 6-7,1,0.20872158023109766,54,81.81818181818183,93.10344827586206
2023,DL,DL,Big 12,74.625,292,10.375,83.375,5.04,33.0,29,112.0,7.53,4.75,1,19.379,79.1,1,0,Rounds 6-7,1,0.2062759077477908,55,82.23140495867769,94.82758620689656
2025,RB,Skill,Big Ten,70.125,202,9.5,76.125,4.43,38.5,11,128.0,6.65,4.97,1,24.823,87.333,1,0,Rounds 2-3,0,0.20499714798753377,55,82.64462809917356,94.82758620689656
2024,OT,OL,Pac-12,77.0,311,10.875,81.375,5.04,28.0,27,110.0,8.02,4.72,1,11.44,73.172,0,0,Round 1,0,0.2042805371944474,55,83.05785123966942,94.82758620689656
2024,S,Secondary,Big 12,74.375,216,9.125,79.125,4.51,41.0,24,146.0,6.81,4.04,1,6.237,62.556,0,0,Undrafted,0,0.20338800611240504,55,83.47107438016529,94.82758620689656
2024,OT,OL,FBS Independent,77.75,310,10.0,83.0,5.2,28.0,28,114.0,7.76,4.73,1,20.776,83.947,1,0,Rounds 2-3,0,0.2026846162166145,55,83.88429752066115,94.82758620689656
2024,LB,LB,Pac-12,72.5,236,9.25,79.625,4.56,39.5,18,128.0,7.32,5.27,1,17.544,82.666,0,0,Rounds 4-5,0,0.1922106936599547,55,84.29752066115702,94.82758620689656
2023,EDGE,DL,SEC,75.75,247,10.125,82.25,4.48,30.0,23,123.0,7.35,4.45,1,29.908,93.511,0,0,Rounds 6-7,1,0.19157691121939047,56,84.71074380165288,96.55172413793103
2023,CB,Secondary,Big Ten,71.25,178,9.625,73.375,4.26,38.5,12,131.0,6.51,4.28,1,23.62,85.085,1,0,Rounds 2-3,0,0.18990730507632914,56,85.12396694214877,96.55172413793103
2025,WR,Skill,Big 12,76.125,219,10.0,77.875,4.68,32.15,15,121.5,6.94,4.19,0,-3.385,38.477,0,1,Round 1,0,0.18420781381560458,56,85.53719008264463,96.55172413793103
2025,EDGE,DL,SEC,76.0,254,9.625,81.5,4.73,30.43,23,138.0,6.65,4.97,1,14.834,76.206,0,0,Rounds 4-5,0,0.18270406835608521,56,85.9504132231405,96.55172413793103
2023,OT,OL,SEC,77.375,311,10.625,82.75,4.97,30.0,20,108.0,7.6,4.69,1,29.908,93.511,0,0,Round 1,0,0.1816561841859362,56,86.36363636363636,96.55172413793103
2024,EDGE,DL,Big Ten,76.375,247,9.625,81.0,4.74,34.5,23,123.0,7.42,4.6,1,25.618,85.731,1,0,Rounds 2-3,0,0.18142736600753462,56,86.77685950413223,96.55172413793103
2025,EDGE,DL,SEC,78.0,264,10.0,83.625,4.68,40.5,28,129.0,7.02,4.97,1,8.19,65.787,0,0,Rounds 2-3,0,0.17238410755752387,56,87.19008264462809,96.55172413793103
2025,EDGE,DL,SEC,76.25,243,9.5,80.125,5.05,43.0,23,138.0,8.19,4.97,0,23.933,85.057,1,0,Rounds 4-5,0,0.16461108709713168,56,87.60330578512396,96.55172413793103
2024,OT,OL,SEC,79.75,340,11.25,86.75,5.07,25.5,30,111.0,7.46,4.41,1,24.777,87.417,1,0,Round 1,0,0.1510386649897294,56,88.01652892561982,96.55172413793103
2025,DL,DL,SEC,75.125,290,10.25,81.125,5.45,43.0,33,138.0,6.65,4.97,0,14.297,76.763,1,0,Rounds 2-3,0,0.12715137648595198,56,88.42975206611571,96.55172413793103
2024,LB,LB,ACC,75.875,233,9.0,75.75,4.43,34.5,18,119.0,7.29,4.43,1,6.943,65.952,0,1,Rounds 4-5,0,0.12661489814514648,56,88.84297520661157,96.55172413793103
2025,WR,Skill,SEC,72.0,206,8.5,76.5,4.41,29.17,12,115.9,7.33,4.11,1,12.197,68.028,0,1,Rounds 2-3,0,0.12252763170673453,56,89.25619834710744,96.55172413793103
2025,DL,DL,SEC,76.375,302,10.375,81.625,4.28,24.5,33,138.0,6.65,4.6,0,23.933,85.057,1,0,Rounds 6-7,1,0.12115329734845581,57,89.6694214876033,98.27586206896551
2024,OT,OL,Big Ten,76.875,314,10.75,82.625,5.15,31.0,30,116.0,7.92,4.64,1,25.618,85.731,1,0,Rounds 2-3,0,0.11553310102006187,57,90.08264462809917,98.27586206896551
2025,CB,Secondary,Big 12,72.375,188,9.125,76.875,4.43,43.0,12,105.0,8.19,4.94,0,12.691,74.938,0,1,Round 1,0,0.10503180282058366,57,90.49586776859503,98.27586206896551
2023,LB,LB,AAC,70.5,231,9.5,72.0,4.55,33.5,22,119.0,7.44,4.41,0,6.451,60.989,0,1,Undrafted,0,0.10431236631860796,57,90.9090909090909,98.27586206896551
2025,LB,LB,SEC,73.0,243,10.25,79.875,4.75,24.5,11,115.3,6.88,4.03,0,22.091,82.861,1,1,Round 1,0,0.0971378474671225,57,91.32231404958677,98.27586206896551
2025,DL,DL,SEC,79.375,331,10.5,84.125,5.45,25.0,33,104.0,6.65,4.03,1,4.707,54.684,0,1,Rounds 4-5,0,0.09444641047955449,57,91.73553719008265,98.27586206896551
2024,S,Secondary,Big Ten,73.25,199,9.0,77.5,4.52,37.0,14,124.0,7.01,4.98,0,-0.564,45.156,0,1,Rounds 2-3,0,0.08276108242703972,57,92.14876033057851,98.27586206896551
2025,EDGE,DL,SEC,74.75,257,10.0,80.875,4.28,35.8,15,93.0,6.65,4.03,0,14.297,76.763,1,1,Rounds 2-3,0,0.06669281597634413,57,92.56198347107438,98.27586206896551
2025,RB,Skill,ACC,71.625,217,9.5,75.25,4.51,35.0,33,124.0,6.95,4.97,1,17.338,77.097,1,1,Rounds 6-7,1,0.060067520285506104,58,92.97520661157024,100.0
2024,WR,Skill,ACC,75.25,213,9.375,78.125,4.61,38.0,15,127.0,6.84,4.1,1,19.915,83.68,0,1,Rounds 2-3,0,0.05643658295694998,58,93.38842975206612,100.0
2023,RB,Skill,Big 12,71.0,215,9.75,74.75,4.46,37.0,20,124.0,6.77,4.26,1,19.379,79.1,1,1,Round 1,0,0.05539794005876009,58,93.80165289256198,100.0
2025,WR,Skill,SEC,74.375,205,9.5,78.25,4.54,38.5,15,125.0,6.93,4.05,1,20.608,84.235,1,1,Rounds 2-3,0,0.05108571589745525,58,94.21487603305785,100.0
2025,IOL,OL,Big Ten,75.625,315,9.75,83.75,4.28,24.5,11,102.1,6.65,4.03,0,24.823,87.333,1,1,Round 1,0,0.04903973766837788,58,94.62809917355372,100.0
2023,LB,LB,Big Ten,76.625,249,10.25,78.25,4.65,37.5,29,128.0,6.74,4.24,1,7.409,67.111,0,1,Round 1,0,0.04882717559729488,58,95.0413223140496,100.0
2024,QB,Skill,Pac-12,74.25,216,10.5,81.0,4.79,32.5,17,112.0,7.04,4.26,0,17.544,82.666,0,1,Round 1,0,0.0476676337856643,58,95.45454545454545,100.0
2023,EDGE,DL,ACC,77.0,268,8.5,81.25,4.62,32.0,25,117.0,7.36,4.44,1,17.553,74.958,0,1,Round 1,0,0.04453510116938597,58,95.86776859504133,100.0
2025,WR,Skill,Big Ten,72.875,202,9.5,76.625,4.54,37.82,11,125.3,7.41,4.55,0,24.823,87.333,1,1,Round 1,0,0.043658665981132105,58,96.28099173553719,100.0
2023,DL,DL,SEC,75.0,314,10.25,81.0,5.13,29.0,25,106.0,7.65,4.82,0,29.908,93.511,0,1,Round 1,0,0.039421422629983494,58,96.69421487603306,100.0
2024,DL,DL,Big 12,76.5,366,10.125,81.25,5.27,26.0,27,98.0,8.74,5.46,1,23.196,86.583,1,1,Rounds 2-3,0,0.03530453885042795,58,97.10743801652893,100.0
2023,CB,Secondary,SEC,71.625,190,9.5,78.125,4.58,34.5,14,125.0,6.51,4.3,1,27.296,89.526,1,1,Rounds 2-3,0,0.032270798820140834,58,97.52066115702479,100.0
2025,OT,OL,SEC,77.125,315,10.375,84.375,5.16,32.0,14,104.0,7.81,4.66,1,26.107,88.25,0,1,Round 1,0,0.02246612107895707,58,97.93388429752066,100.0
2024,OT,OL,Pac-12,77.75,324,10.125,80.625,5.13,32.0,30,111.0,7.81,4.63,1,13.996,79.392,0,1,Round 1,0,0.021942835315757914,58,98.34710743801654,100.0
2023,CB,Secondary,Pac-12,73.375,197,9.5,76.875,4.38,41.5,14,133.0,6.89,4.26,1,14.225,78.17,0,1,Round 1,0,0.02034064714126671,58,98.7603305785124,100.0
2025,QB,Skill,ACC,73.625,219,9.0,75.75,4.28,43.0,22,138.0,8.19,4.97,0,17.338,77.097,1,1,Round 1,0,0.014532702017451604,58,99.17355371900827,100.0
2024,EDGE,DL,SEC,74.75,247,9.875,83.0,4.46,40.5,23,127.0,7.39,4.31,1,24.925,84.968,0,1,Round 1,0,0.011096309134529192,58,99.58677685950413,100.0
2025,LB,LB,Big 12,134.75,231,10.067,74.5,4.68,29.53,11,123.3,7.09,4.03,0,5.029,60.487,0,0,Undrafted,0,0.00012168385317815308,58,100.0,100.0
